timestamp,cpu_usage_system,cpu_usage_total,cpu_usage_user,memory_usage,memory_working_set,rx_bytes,tx_bytes
1650421445,0.0028571428571428,0.0044067577142857,0.0014285714285714,0.0005022883415222,0.0005020201206207,3027918.285714286,7080.428571428572
1650421446,0.0028571428571428,0.0044067577142857,0.0014285714285714,0.0005022883415222,0.0005020201206207,3027918.285714286,7080.428571428572
1650421447,0.0028571428571428,0.0044067577142857,0.0014285714285714,0.0005022883415222,0.0005020201206207,3027918.285714286,7080.428571428572
1650421448,0.0028571428571428,0.0044067577142857,0.0014285714285714,0.0005022883415222,0.0005020201206207,3027918.285714286,7080.428571428572
1650421449,0.0028571428571428,0.0044067577142857,0.0014285714285714,0.0005022883415222,0.0005020201206207,3027918.285714286,7080.428571428572
1650421450,0.0028571428571428,0.0044067577142857,0.0014285714285714,0.0005022883415222,0.0005020201206207,3027918.285714286,7080.428571428572
1650421451,0.0028571428571428,0.0044067577142857,0.0014285714285714,0.0005022883415222,0.0005020201206207,3027918.285714286,7080.428571428572
1650421452,0.0028571428571428,0.0044067577142857,0.0014285714285714,0.0004642307758331,0.0004639625549316,3027918.285714286,7080.428571428572
1650421453,0.0,0.005621091,0.0,0.0004642307758331,0.0004639625549316,4237045.0,9135.0
1650421454,0.0,0.005621091,0.0,0.0004642307758331,0.0004639625549316,4237045.0,9135.0
1650421455,0.005,0.0018002005,0.0,0.0004642307758331,0.0004639625549316,1412403.0,3012.0
1650421456,0.0,0.005535228,0.01,0.0004642307758331,0.0004639625549316,4238150.0,9655.0
1650421457,0.0,0.004030077,0.0,0.0004642307758331,0.0004639625549316,2825624.0,8164.0
1650421458,0.0,0.004030077,0.0,0.0004642307758331,0.0004639625549316,2825624.0,8164.0
1650421459,0.0,0.0027136745,0.0,0.0004642307758331,0.0004639625549316,2119210.0,4765.5
1650421460,0.0,0.007094157,0.01,0.0004642307758331,0.0004639625549316,5651724.0,11586.0
1650421461,0.0,0.007094157,0.01,0.0004642307758331,0.0004639625549316,5651724.0,11586.0
1650421462,0.005,0.002662998,0.0,0.0004642307758331,0.0004639625549316,2119912.5,4864.5
1650421463,0.005,0.002662998,0.0,0.0004642307758331,0.0004639625549316,2119912.5,4864.5
1650421464,0.0,0.0017486815,0.0,0.0004642307758331,0.0004639625549316,1413516.0,3210.0
1650421465,0.0,0.003844872,0.0,0.0004642307758331,0.0004639625549316,2827213.0,6742.0
1650421466,0.0,0.003844872,0.0,0.0004642307758331,0.0004639625549316,2827213.0,6742.0
1650421467,0.0,0.002753229,0.005,0.0004642307758331,0.0004639625549316,2120119.5,5079.0
1650421468,0.0,0.002753229,0.005,0.0004642307758331,0.0004639625549316,2120119.5,5079.0
1650421469,0.005,0.0029166295,0.0,0.0004642009735107,0.0004639327526092,2120569.0,4505.5
1650421470,0.0,0.005365962,0.0,0.0004642009735107,0.0004639327526092,4240970.0,8409.0
1650421471,0.0,0.005365962,0.0,0.0004642009735107,0.0004639327526092,4240970.0,8409.0
1650421472,0.0,0.003641278,0.005,0.0004642009735107,0.0004639327526092,2827649.5,6090.0
1650421473,0.0,0.005390923,0.01,0.0004642009735107,0.0004639327526092,4242111.0,8739.0
1650421474,0.0,0.005390923,0.01,0.0004642009735107,0.0004639327526092,4242111.0,8739.0
1650421475,0.005,0.0018985675,0.0,0.0004642009735107,0.0004639327526092,1414146.0,2880.0
1650421476,0.0,0.003840915,0.0,0.0004642009735107,0.0004639327526092,2829199.0,6214.0
