timestamp,cpu_usage_system,cpu_usage_total,cpu_usage_user,memory_usage,memory_working_set,rx_bytes,tx_bytes
1650421445,0.0,0.0003868986,0.0,1.2665987014770508e-05,1.2516975402832031e-05,3458.0,304.4
1650421446,0.0,0.0003868986,0.0,1.2665987014770508e-05,1.2516975402832031e-05,3458.0,304.4
1650421447,0.0,0.0003868986,0.0,1.2665987014770508e-05,1.2516975402832031e-05,3458.0,304.4
1650421448,0.0,0.0003868986,0.0,1.2665987014770508e-05,1.2516975402832031e-05,3458.0,304.4
1650421449,0.0,0.0003868986,0.0,1.2665987014770508e-05,1.2516975402832031e-05,3458.0,304.4
1650421450,0.0,0.0003868986,0.0,1.2665987014770508e-05,1.2516975402832031e-05,3458.0,304.4
1650421451,0.0,0.000279083,0.0,1.2665987014770508e-05,1.2516975402832031e-05,540.0,206.0
1650421452,0.0,0.000472241,0.0,1.2665987014770508e-05,1.2516975402832031e-05,851.0,309.0
1650421453,0.0,0.000506782,0.0,1.2665987014770508e-05,1.2516975402832031e-05,581.0,248.0
1650421454,0.0,0.000683584,0.0,1.2665987014770508e-05,1.2516975402832031e-05,1079.0,412.0
1650421455,0.0,0.000683584,0.0,1.2665987014770508e-05,1.2516975402832031e-05,1079.0,412.0
1650421456,0.0,0.0002745635,0.0,1.2665987014770508e-05,1.2516975402832031e-05,404.5,154.5
1650421457,0.0,0.000708596,0.0,1.2665987014770508e-05,1.2516975402832031e-05,812.0,901.0
1650421458,0.0,0.000708596,0.0,1.2665987014770508e-05,1.2516975402832031e-05,812.0,901.0
1650421459,0.0,0.0003340885,0.0,1.2665987014770508e-05,1.2516975402832031e-05,539.5,305.0
1650421460,0.0,0.0003340885,0.0,1.2665987014770508e-05,1.2516975402832031e-05,539.5,305.0
1650421461,0.0,0.000351177,0.0,1.2665987014770508e-05,1.2516975402832031e-05,539.5,206.0
1650421462,0.0,0.000351177,0.0,1.2665987014770508e-05,1.2516975402832031e-05,539.5,206.0
1650421463,0.0,0.0001582295,0.0,1.2665987014770508e-05,1.2516975402832031e-05,270.0,103.0
1650421464,0.0,0.000332802,0.0,1.2665987014770508e-05,1.2516975402832031e-05,540.0,206.0
1650421465,0.0,0.000332802,0.0,1.2665987014770508e-05,1.2516975402832031e-05,540.0,206.0
1650421466,0.0,0.000274916,0.0,1.2665987014770508e-05,1.2516975402832031e-05,405.0,154.5
1650421467,0.0,0.000448139,0.0,1.2665987014770508e-05,1.2516975402832031e-05,539.0,664.0
1650421468,0.0,0.000583625,0.0,1.2665987014770508e-05,1.2516975402832031e-05,812.0,346.0
1650421469,0.0,0.000852121,0.0,1.2665987014770508e-05,1.2516975402832031e-05,1077.0,610.0
1650421470,0.0,0.000852121,0.0,1.2665987014770508e-05,1.2516975402832031e-05,1077.0,610.0
1650421471,0.0,0.000153353,0.0,1.2665987014770508e-05,1.2516975402832031e-05,270.0,103.0
1650421472,0.0,0.000153353,0.0,1.2665987014770508e-05,1.2516975402832031e-05,270.0,103.0
1650421473,0.0,0.0003007825,0.0,1.2665987014770508e-05,1.2516975402832031e-05,404.5,154.5
1650421474,0.0,0.000297209,0.0,1.2665987014770508e-05,1.2516975402832031e-05,539.0,206.0
1650421475,0.0,0.000651,0.0,1.2665987014770508e-05,1.2516975402832031e-05,810.0,309.0
1650421476,0.0,0.000651,0.0,1.2665987014770508e-05,1.2516975402832031e-05,810.0,309.0
1650421477,0.0,0.00023337,0.0,1.2665987014770508e-05,1.2516975402832031e-05,270.0,481.0
1650421478,0.0,0.00023337,0.0,1.2665987014770508e-05,1.2516975402832031e-05,270.0,481.0
1650421479,0.0,0.0003376625,0.0,1.2665987014770508e-05,1.2516975402832031e-05,541.0,224.5
1650421480,0.0,0.0003376625,0.0,1.2665987014770508e-05,1.2516975402832031e-05,541.0,224.5
1650421481,0.0,0.000318731,0.0,1.2665987014770508e-05,1.2516975402832031e-05,540.0,305.0
