timestamp,cpu_usage_system,cpu_usage_total,cpu_usage_user,memory_usage,memory_working_set,rx_bytes,tx_bytes
1650421445,0.002,0.005022025,0.0,2.0116567611694336e-05,1.984834671020508e-05,5627.8,4871.8
1650421446,0.002,0.005022025,0.0,2.0116567611694336e-05,1.984834671020508e-05,5627.8,4871.8
1650421447,0.002,0.005022025,0.0,2.0116567611694336e-05,1.984834671020508e-05,5627.8,4871.8
1650421448,0.002,0.005022025,0.0,2.0116567611694336e-05,1.984834671020508e-05,5627.8,4871.8
1650421449,0.002,0.005022025,0.0,2.0116567611694336e-05,1.984834671020508e-05,5627.8,4871.8
1650421450,0.01,0.008096695,0.01,2.026557922363281e-05,1.9997358322143555e-05,4779.0,8146.0
1650421451,0.01,0.008096695,0.01,2.026557922363281e-05,1.9997358322143555e-05,4779.0,8146.0
1650421452,0.0,0.0055653055,0.0,2.008676528930664e-05,1.9818544387817383e-05,3260.5,5472.5
1650421453,0.0,0.0055653055,0.0,2.008676528930664e-05,1.9818544387817383e-05,3260.5,5472.5
1650421454,0.005,0.005871345,0.0,2.023577690124512e-05,1.996755599975586e-05,3185.5,5426.0
1650421455,0.0,0.005436265,0.0,2.008676528930664e-05,1.9818544387817383e-05,3252.0,5486.0
1650421456,0.0,0.009379189,0.01,1.9997358322143555e-05,1.9729137420654297e-05,4779.0,12464.0
1650421457,0.0,0.009379189,0.01,1.9997358322143555e-05,1.9729137420654297e-05,4779.0,12464.0
1650421458,0.0,0.0036114495,0.0,2.0295381546020508e-05,2.002716064453125e-05,2211.0,3136.0
1650421459,0.01,0.011322194,0.0,2.0176172256469727e-05,1.990795135498047e-05,7294.0,10963.0
1650421460,0.01,0.011322194,0.0,2.0176172256469727e-05,1.990795135498047e-05,7294.0,10963.0
1650421461,0.005,0.0044904225,0.0,2.026557922363281e-05,1.9997358322143555e-05,2389.5,4072.5
1650421462,0.005,0.0044904225,0.0,2.026557922363281e-05,1.9997358322143555e-05,2389.5,4072.5
1650421463,0.0,0.002793238,0.0,2.008676528930664e-05,1.9818544387817383e-05,1593.0,2715.5
1650421464,0.0,0.002793238,0.0,2.008676528930664e-05,1.9818544387817383e-05,1593.0,2715.5
1650421465,0.0,0.004175071,0.0,2.014636993408203e-05,1.9878149032592773e-05,2389.0,4074.0
1650421466,0.0,0.00895546,0.0,2.008676528930664e-05,1.9818544387817383e-05,4779.0,10845.0
1650421467,0.0,0.00895546,0.0,2.008676528930664e-05,1.9818544387817383e-05,4779.0,10845.0
1650421468,0.01,0.0052259545,0.0,2.0205974578857425e-05,1.9937753677368164e-05,2809.5,4889.0
1650421469,0.01,0.0052259545,0.0,2.0205974578857425e-05,1.9937753677368164e-05,2809.5,4889.0
1650421470,0.0,0.005985277,0.0,2.008676528930664e-05,1.9818544387817383e-05,3778.5,5424.5
1650421471,0.0,0.005709569,0.0,2.014636993408203e-05,1.9878149032592773e-05,3186.0,5431.0
1650421472,0.0,0.005709569,0.0,2.014636993408203e-05,1.9878149032592773e-05,3186.0,5431.0
1650421473,0.0,0.004482618,0.0,2.008676528930664e-05,1.9818544387817383e-05,2389.0,4070.5
1650421474,0.0,0.004482618,0.0,2.008676528930664e-05,1.9818544387817383e-05,2389.0,4070.5
1650421475,0.005,0.00598246,0.0,2.008676528930664e-05,1.9818544387817383e-05,3219.0,5458.5
1650421476,0.0,0.005423231,0.0,2.0116567611694336e-05,1.984834671020508e-05,3186.0,5432.0
1650421477,0.0,0.002827596,0.0,2.014636993408203e-05,1.9878149032592773e-05,1593.0,7970.0
1650421478,0.0,0.005657343,0.0,1.9937753677368164e-05,1.9669532775878903e-05,3186.0,6224.0
1650421479,0.0,0.009705204,0.0,2.1338462829589844e-05,2.1070241928100583e-05,6112.0,8724.0
1650421480,0.0,0.003311216,0.0,2.008676528930664e-05,1.9818544387817383e-05,2287.0,2978.0
1650421481,0.0,0.003311216,0.0,2.008676528930664e-05,1.9818544387817383e-05,2287.0,2978.0
1650421482,0.005,0.0027826515,0.0,2.008676528930664e-05,1.9818544387817383e-05,1593.0,2716.0
1650421483,0.005,0.0027826515,0.0,2.008676528930664e-05,1.9818544387817383e-05,1593.0,2716.0
1650421484,0.005,0.00561524,0.005,2.053380012512207e-05,2.026557922363281e-05,3186.0,5431.5
1650421485,0.0,0.008809619,0.0,2.008676528930664e-05,1.9818544387817383e-05,4779.0,8148.0
1650421486,0.0,0.008809619,0.0,2.008676528930664e-05,1.9818544387817383e-05,4779.0,8148.0
1650421487,0.005,0.0042375585,0.0,2.008676528930664e-05,1.9818544387817383e-05,2389.0,4572.0
1650421488,0.0,0.009121066,0.0,2.014636993408203e-05,1.9878149032592773e-05,4778.0,8146.0
1650421489,0.01,0.006638782,0.0,1.996755599975586e-05,1.96993350982666e-05,3186.0,6224.0
1650421490,0.01,0.007272706,0.01,2.089142799377441e-05,2.062320709228516e-05,4422.0,6270.0
1650421491,0.01,0.007272706,0.01,2.089142799377441e-05,2.062320709228516e-05,4422.0,6270.0
1650421492,0.005,0.0057358785,0.0,2.0295381546020508e-05,2.002716064453125e-05,3603.0,5452.5
1650421493,0.005,0.0057358785,0.0,2.0295381546020508e-05,2.002716064453125e-05,3603.0,5452.5
1650421494,0.005,0.004531289,0.0,2.008676528930664e-05,1.9818544387817383e-05,2389.0,4073.5
1650421495,0.01,0.008616074,0.01,2.008676528930664e-05,1.9818544387817383e-05,4777.0,8146.0
1650421496,0.01,0.008616074,0.01,2.008676528930664e-05,1.9818544387817383e-05,4777.0,8146.0
1650421497,0.005,0.005544645,0.0,2.0176172256469727e-05,1.990795135498047e-05,3185.5,8898.0
1650421498,0.005,0.005544645,0.0,2.0176172256469727e-05,1.990795135498047e-05,3185.5,8898.0
1650421499,0.0,0.0033979,0.0,2.008676528930664e-05,1.9818544387817383e-05,1593.0,2715.5
1650421500,0.0,0.005787352,0.01,1.9937753677368164e-05,1.9669532775878903e-05,3185.0,6223.0
1650421501,0.0,0.005787352,0.01,1.9937753677368164e-05,1.9669532775878903e-05,3185.0,6223.0
1650421502,0.005,0.0079979055,0.0,2.0116567611694336e-05,1.984834671020508e-05,5028.5,7230.5
1650421503,0.0,0.005768856,0.01,2.008676528930664e-05,1.9818544387817383e-05,3185.0,5425.0
1650421504,0.0,0.005768856,0.01,2.008676528930664e-05,1.9818544387817383e-05,3185.0,5425.0
1650421505,0.01,0.0028386825,0.0,2.008676528930664e-05,1.9818544387817383e-05,1593.0,2715.5
1650421506,0.0,0.008006385,0.0,2.008676528930664e-05,1.9818544387817383e-05,4778.0,8148.0
1650421507,0.01,0.005656763,0.0,2.0116567611694336e-05,1.984834671020508e-05,3186.0,8106.0
1650421508,0.01,0.005656763,0.0,2.0116567611694336e-05,1.984834671020508e-05,3186.0,8106.0
1650421509,0.0,0.0056440805,0.0,2.0772218704223636e-05,2.050399780273437e-05,3185.0,5431.0
1650421510,0.0,0.0056440805,0.0,2.0772218704223636e-05,2.050399780273437e-05,3185.0,5431.0
1650421511,0.005,0.003329285,0.0,1.9937753677368164e-05,1.9669532775878903e-05,1592.5,3111.5
