timestamp,cpu_usage_system,cpu_usage_total,cpu_usage_user,memory_usage,memory_working_set,rx_bytes,tx_bytes
1650421445,0.0,0.000276722,0.0,2.056360244750977e-05,2.0295381546020508e-05,11348.0,352.0
1650421446,0.0,0.000276722,0.0,2.056360244750977e-05,2.0295381546020508e-05,11348.0,352.0
1650421447,0.0,0.000276722,0.0,2.056360244750977e-05,2.0295381546020508e-05,11348.0,352.0
1650421448,0.0,0.000276722,0.0,2.056360244750977e-05,2.0295381546020508e-05,11348.0,352.0
1650421449,0.0,0.000276722,0.0,2.056360244750977e-05,2.0295381546020508e-05,11348.0,352.0
1650421450,0.0,0.0003074545,0.0,2.056360244750977e-05,2.0295381546020508e-05,536.5,220.0
1650421451,0.0,0.000700982,0.0,2.056360244750977e-05,2.0295381546020508e-05,1429.0,592.0
1650421452,0.0,0.000700982,0.0,2.056360244750977e-05,2.0295381546020508e-05,1429.0,592.0
1650421453,0.0,0.000214032,0.0,2.056360244750977e-05,2.0295381546020508e-05,268.5,110.0
1650421454,0.0,0.000718017,0.0,2.056360244750977e-05,2.0295381546020508e-05,1075.0,440.0
1650421455,0.0,0.000718017,0.0,2.056360244750977e-05,2.0295381546020508e-05,1075.0,440.0
1650421456,0.0,0.000446366,0.0,2.0384788513183597e-05,2.0116567611694336e-05,604.0,519.0
1650421457,0.0,0.000446366,0.0,2.0384788513183597e-05,2.0116567611694336e-05,604.0,519.0
1650421458,0.0,0.0001419365,0.0,2.056360244750977e-05,2.0295381546020508e-05,204.5,125.0
1650421459,0.0,0.0001419365,0.0,2.056360244750977e-05,2.0295381546020508e-05,204.5,125.0
1650421460,0.0,0.0003974275,0.0,2.056360244750977e-05,2.0295381546020508e-05,672.0,374.0
1650421461,0.0,0.000540685,0.0,2.056360244750977e-05,2.0295381546020508e-05,807.0,330.0
1650421462,0.0,0.000262091,0.0,2.056360244750977e-05,2.0295381546020508e-05,538.0,220.0
1650421463,0.0,0.000262091,0.0,2.056360244750977e-05,2.0295381546020508e-05,538.0,220.0
1650421464,0.0,0.0001508095,0.0,2.056360244750977e-05,2.0295381546020508e-05,269.0,110.0
1650421465,0.0,0.000171066,0.0,2.056360244750977e-05,2.0295381546020508e-05,269.0,110.0
1650421466,0.0,0.000171066,0.0,2.056360244750977e-05,2.0295381546020508e-05,269.0,110.0
1650421467,0.0,0.000349987,0.0,2.056360244750977e-05,2.0295381546020508e-05,538.0,468.0
1650421468,0.0,0.000349987,0.0,2.056360244750977e-05,2.0295381546020508e-05,538.0,468.0
1650421469,0.0,0.000587716,0.0,2.056360244750977e-05,2.0295381546020508e-05,807.5,444.0
1650421470,0.0,0.000587716,0.0,2.056360244750977e-05,2.0295381546020508e-05,807.5,444.0
1650421471,0.0,0.000155047,0.0,2.056360244750977e-05,2.0295381546020508e-05,269.0,110.0
1650421472,0.0,0.000647843,0.0,2.056360244750977e-05,2.0295381546020508e-05,805.0,330.0
1650421473,0.0,0.000441288,0.0,2.056360244750977e-05,2.0295381546020508e-05,806.0,330.0
1650421474,0.0,0.000441288,0.0,2.056360244750977e-05,2.0295381546020508e-05,806.0,330.0
1650421475,0.0,0.0002135775,0.0,2.056360244750977e-05,2.0295381546020508e-05,268.0,110.0
1650421476,0.0,0.000317943,0.0,2.056360244750977e-05,2.0295381546020508e-05,538.0,220.0
1650421477,0.01,0.000271242,0.0,2.056360244750977e-05,2.0295381546020508e-05,269.0,928.0
1650421478,0.01,0.000271242,0.0,2.056360244750977e-05,2.0295381546020508e-05,269.0,928.0
1650421479,0.0,0.00034979,0.0,2.056360244750977e-05,2.0295381546020508e-05,539.5,235.0
1650421480,0.0,0.00041423,0.0,2.056360244750977e-05,2.0295381546020508e-05,806.0,528.0
1650421481,0.0,0.000309594,0.01,2.056360244750977e-05,2.0295381546020508e-05,538.0,220.0
1650421482,0.0,0.000309594,0.01,2.056360244750977e-05,2.0295381546020508e-05,538.0,220.0
1650421483,0.0,0.0001426355,0.0,2.056360244750977e-05,2.0295381546020508e-05,290.0,131.0
1650421484,0.0,0.000664211,0.0,2.056360244750977e-05,2.0295381546020508e-05,1076.0,440.0
1650421485,0.0,0.000664211,0.0,2.056360244750977e-05,2.0295381546020508e-05,1076.0,440.0
1650421486,0.0,0.00033732,0.0,2.056360244750977e-05,2.0295381546020508e-05,538.0,220.0
1650421487,0.0,0.00033732,0.0,2.056360244750977e-05,2.0295381546020508e-05,538.0,220.0
1650421488,0.0,0.00033125,0.0,2.056360244750977e-05,2.0295381546020508e-05,403.5,303.5
1650421489,0.0,0.000823625,0.0,2.056360244750977e-05,2.0295381546020508e-05,1076.0,470.0
1650421490,0.0,0.000823625,0.0,2.056360244750977e-05,2.0295381546020508e-05,1076.0,470.0
1650421491,0.0,0.000155495,0.0,2.056360244750977e-05,2.0295381546020508e-05,269.0,176.0
1650421492,0.0,0.00054375,0.0,2.056360244750977e-05,2.0295381546020508e-05,807.0,396.0
1650421493,0.0,0.00054375,0.0,2.056360244750977e-05,2.0295381546020508e-05,807.0,396.0
1650421494,0.0,0.0004452455,0.0,2.056360244750977e-05,2.0295381546020508e-05,537.0,220.0
1650421495,0.0,0.0004452455,0.0,2.056360244750977e-05,2.0295381546020508e-05,537.0,220.0
1650421496,0.0,0.0001436335,0.0,2.056360244750977e-05,2.0295381546020508e-05,269.0,110.0
1650421497,0.0,0.0001436335,0.0,2.056360244750977e-05,2.0295381546020508e-05,269.0,110.0
1650421498,0.0,0.000442365,0.0,2.056360244750977e-05,2.0295381546020508e-05,672.5,789.0
1650421499,0.0,0.000442365,0.0,2.056360244750977e-05,2.0295381546020508e-05,672.5,789.0
1650421500,0.0,0.0003089515,0.0,2.0384788513183597e-05,2.0116567611694336e-05,469.0,165.0
1650421501,0.0,0.000616773,0.0,2.056360244750977e-05,2.0295381546020508e-05,945.0,602.0
1650421502,0.0,0.000529394,0.0,2.056360244750977e-05,2.0295381546020508e-05,807.0,396.0
1650421503,0.0,0.000529394,0.0,2.056360244750977e-05,2.0295381546020508e-05,807.0,396.0
1650421504,0.0,0.000227547,0.0,2.056360244750977e-05,2.0295381546020508e-05,403.5,165.0
1650421505,0.0,0.000176769,0.0,2.056360244750977e-05,2.0295381546020508e-05,269.0,110.0
1650421506,0.0,0.000389965,0.0,2.056360244750977e-05,2.0295381546020508e-05,538.0,716.0
1650421507,0.0,0.00044434,0.0,2.056360244750977e-05,2.0295381546020508e-05,807.0,330.0
1650421508,0.0,0.00044434,0.0,2.056360244750977e-05,2.0295381546020508e-05,807.0,330.0
1650421509,0.0,0.0001814335,0.0,2.056360244750977e-05,2.0295381546020508e-05,269.0,110.0
1650421510,0.0,0.000141837,0.0,2.056360244750977e-05,2.0295381546020508e-05,269.0,110.0
1650421511,0.0,0.000141837,0.0,2.056360244750977e-05,2.0295381546020508e-05,269.0,110.0
1650421512,0.0,0.0005424235,0.0,2.056360244750977e-05,2.0295381546020508e-05,695.0,344.0
1650421513,0.0,0.000482825,0.0,2.056360244750977e-05,2.0295381546020508e-05,807.0,462.0
1650421514,0.0,0.000543664,0.0,2.056360244750977e-05,2.0295381546020508e-05,805.0,330.0
1650421515,0.0,0.000543664,0.0,2.056360244750977e-05,2.0295381546020508e-05,805.0,330.0
1650421516,0.0,0.0001547755,0.0,2.056360244750977e-05,2.0295381546020508e-05,269.0,110.0
1650421517,0.0,0.0001547755,0.0,2.056360244750977e-05,2.0295381546020508e-05,269.0,110.0
1650421518,0.0,0.0004155035,0.0,2.056360244750977e-05,2.0295381546020508e-05,537.5,467.5
1650421519,0.0,0.000589676,0.0,2.056360244750977e-05,2.0295381546020508e-05,1074.0,440.0
1650421520,0.0,0.000589676,0.0,2.056360244750977e-05,2.0295381546020508e-05,1074.0,440.0
1650421521,0.0,0.000260061,0.0,2.056360244750977e-05,2.0295381546020508e-05,403.5,165.0
1650421522,0.0,0.000260061,0.0,2.056360244750977e-05,2.0295381546020508e-05,403.5,165.0
