timestamp,cpu_usage_system,cpu_usage_total,cpu_usage_user,memory_usage,memory_working_set,rx_bytes,tx_bytes
1650161565,0.0025,0.00455659625,0.0025,2.2470951080322266e-05,2.2202730178833008e-05,7165.0,5277.0
1650161566,0.0025,0.00455659625,0.0025,2.2470951080322266e-05,2.2202730178833008e-05,7165.0,5277.0
1650161567,0.0025,0.00455659625,0.0025,2.2470951080322266e-05,2.2202730178833008e-05,7165.0,5277.0
1650161568,0.0025,0.00455659625,0.0025,2.2470951080322266e-05,2.2202730178833008e-05,7165.0,5277.0
1650161569,0.0,0.002657399,0.0,2.2470951080322266e-05,2.2202730178833008e-05,4586.0,3190.0
1650161570,0.0,0.002657399,0.0,2.2470951080322266e-05,2.2202730178833008e-05,4586.0,3190.0
1650161571,0.0,0.000901553,0.0,2.2470951080322266e-05,2.2202730178833008e-05,1957.0,1393.5
1650161572,0.0,0.000901553,0.0,2.2470951080322266e-05,2.2202730178833008e-05,1957.0,1393.5
1650161573,0.0,0.003289,0.0,2.2470951080322266e-05,2.2202730178833008e-05,6063.5,5391.0
1650161574,0.01,0.00411373,0.0,2.2470951080322266e-05,2.2202730178833008e-05,8125.0,5631.0
1650161575,0.01,0.00411373,0.0,2.2470951080322266e-05,2.2202730178833008e-05,8125.0,5631.0
1650161576,0.0,0.005468145,0.0,2.2470951080322266e-05,2.2202730178833008e-05,9906.0,6914.0
1650161577,0.0,0.005468145,0.0,2.2470951080322266e-05,2.2202730178833008e-05,9906.0,6914.0
1650161578,0.0,0.0022601645,0.005,2.2470951080322266e-05,2.2202730178833008e-05,4071.0,2779.0
1650161579,0.0,0.0022601645,0.005,2.2470951080322266e-05,2.2202730178833008e-05,4071.0,2779.0
1650161580,0.005,0.0051079685,0.005,2.2470951080322266e-05,2.2202730178833008e-05,9786.0,6769.5
1650161581,0.0,0.008260896,0.0,2.2470951080322266e-05,2.2202730178833008e-05,11743.0,7965.0
1650161582,0.0,0.008260896,0.0,2.2470951080322266e-05,2.2202730178833008e-05,11743.0,7965.0
1650161583,0.005,0.0022904035,0.0,2.2470951080322266e-05,2.2202730178833008e-05,4107.0,4645.0
