timestamp,cpu_usage_system,cpu_usage_total,cpu_usage_user,memory_usage,memory_working_set,rx_bytes,tx_bytes
1650161565,0.0,0.0008052245,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1094.5,1162.5
1650161566,0.0,0.0008052245,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1094.5,1162.5
1650161567,0.0,0.0008052245,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1094.5,1162.5
1650161568,0.0,0.0008052245,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1094.5,1162.5
1650161569,0.0,0.001760819,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2574.0,2119.0
1650161570,0.0,0.001760819,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2574.0,2119.0
1650161571,0.0,0.000375547,0.0,2.1129846572875977e-05,2.0951032638549805e-05,730.0,643.0
1650161572,0.0,0.000375547,0.0,2.1129846572875977e-05,2.0951032638549805e-05,730.0,643.0
1650161573,0.0,0.000398819,0.0,2.1129846572875977e-05,2.0951032638549805e-05,729.5,643.0
1650161574,0.0,0.00098666,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1460.0,2516.0
1650161575,0.0,0.000771196,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1460.0,1286.0
1650161576,0.0,0.000771196,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1460.0,1286.0
1650161577,0.0,0.000955683,0.0,2.086162567138672e-05,2.0682811737060547e-05,1591.0,1286.0
1650161578,0.0,0.000955683,0.0,2.086162567138672e-05,2.0682811737060547e-05,1591.0,1286.0
1650161579,0.0,0.0007755705,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1083.0,965.0
1650161580,0.0,0.0007755705,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1083.0,965.0
1650161581,0.0,0.001391557,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2189.0,2061.0
1650161582,0.0,0.002079463,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2190.0,1929.0
1650161583,0.0,0.002079463,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2190.0,1929.0
1650161584,0.0,0.000678518,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1094.5,1820.5
1650161585,0.0,0.000678518,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1094.5,1820.5
1650161586,0.0,0.000403818,0.0,2.1129846572875977e-05,2.0951032638549805e-05,730.0,643.0
1650161587,0.0,0.000961066,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1458.0,1286.0
1650161588,0.0,0.000961066,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1458.0,1286.0
1650161589,0.0,0.001024068,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1559.5,1265.5
1650161590,0.0,0.000948862,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1458.0,1550.0
1650161591,0.01,0.000683802,0.01,2.1129846572875977e-05,2.0951032638549805e-05,730.0,643.0
1650161592,0.0,0.001644109,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2920.0,2572.0
1650161593,0.0,0.001644109,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2920.0,2572.0
1650161594,0.0,0.000711226,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1094.0,1814.5
1650161595,0.0,0.000711226,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1094.0,1814.5
1650161596,0.0,0.000639809,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1095.0,964.5
1650161597,0.0,0.000396428,0.0,2.1129846572875977e-05,2.0951032638549805e-05,730.0,643.0
1650161598,0.0,0.00175316,0.0,2.0802021026611328e-05,2.062320709228516e-05,2838.0,2119.0
1650161599,0.0,0.00175316,0.0,2.0802021026611328e-05,2.062320709228516e-05,2838.0,2119.0
1650161600,0.0,0.0008263195,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1234.5,1236.5
1650161601,0.0,0.000855911,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1458.0,1418.0
1650161602,0.0,0.000855911,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1458.0,1418.0
1650161603,0.0,0.0006501365,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1093.0,964.5
1650161604,0.0,0.000892193,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1459.0,2525.0
1650161605,0.0,0.000892193,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1459.0,2525.0
1650161606,0.0,0.0007201755,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1094.0,964.5
1650161607,0.0,0.0009989,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1457.0,1286.0
1650161608,0.0,0.0009989,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1457.0,1286.0
1650161609,0.0,0.00131273,0.0,2.0802021026611328e-05,2.062320709228516e-05,2169.5,1723.5
1650161610,0.0,0.000697705,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1010.0,923.0
1650161611,0.0,0.000697705,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1010.0,923.0
1650161612,0.0,0.000643962,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1095.0,1162.5
1650161613,0.0,0.001923383,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2917.0,4164.0
1650161614,0.0,0.001923383,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2917.0,4164.0
1650161615,0.0,0.0004051095,0.0,2.1129846572875977e-05,2.0951032638549805e-05,730.0,643.0
1650161616,0.0,0.001237047,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2189.0,1929.0
1650161617,0.0,0.000806559,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1459.0,1286.0
1650161618,0.0,0.001537949,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2189.0,1929.0
1650161619,0.0,0.001537949,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2189.0,1929.0
1650161620,0.0,0.0007404755,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1287.5,1059.5
1650161621,0.0,0.001575372,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2003.0,1566.0
1650161622,0.0,0.001575372,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2003.0,1566.0
1650161623,0.0,0.0004163515,0.0,2.1129846572875977e-05,2.0951032638549805e-05,730.0,775.0
1650161624,0.0,0.001816889,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2917.0,4506.0
1650161625,0.0,0.000369694,0.0,2.1129846572875977e-05,2.0951032638549805e-05,730.0,643.0
1650161626,0.0,0.000369694,0.0,2.1129846572875977e-05,2.0951032638549805e-05,730.0,643.0
1650161627,0.0,0.000640151,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1095.0,964.5
1650161628,0.0,0.000738493,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1459.0,1286.0
1650161629,0.0,0.001528432,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2574.0,2119.0
1650161630,0.0,0.001528432,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2574.0,2119.0
1650161631,0.0,0.000194533,0.0,2.1129846572875977e-05,2.0951032638549805e-05,365.0,321.5
1650161632,0.0,0.001404691,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2004.0,1566.0
1650161633,0.0,0.000420236,0.0,2.1129846572875977e-05,2.0951032638549805e-05,730.0,775.0
1650161634,0.0,0.000420236,0.0,2.1129846572875977e-05,2.0951032638549805e-05,730.0,775.0
1650161635,0.0,0.000928471,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1458.5,1830.0
1650161636,0.01,0.001665114,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2920.0,2572.0
1650161637,0.01,0.001665114,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2920.0,2572.0
1650161638,0.0,0.000206671,0.0,2.1129846572875977e-05,2.0951032638549805e-05,364.5,321.5
1650161639,0.0,0.002024489,0.01,2.1129846572875977e-05,2.0951032638549805e-05,3347.0,2804.0
1650161640,0.0,0.002024489,0.01,2.1129846572875977e-05,2.0951032638549805e-05,3347.0,2804.0
1650161641,0.0,0.000432261,0.0,2.1129846572875977e-05,2.0951032638549805e-05,729.0,643.0
1650161642,0.0,0.001973081,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2189.0,1929.0
1650161643,0.0,0.000626436,0.0,2.0802021026611328e-05,2.062320709228516e-05,992.0,643.0
1650161644,0.0,0.000626436,0.0,2.0802021026611328e-05,2.062320709228516e-05,992.0,643.0
1650161645,0.0,0.0010458645,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1234.5,2306.0
1650161646,0.0,0.000415939,0.0,2.1129846572875977e-05,2.0951032638549805e-05,730.0,775.0
1650161647,0.0,0.000415939,0.0,2.1129846572875977e-05,2.0951032638549805e-05,730.0,775.0
1650161648,0.0,0.000427991,0.0,2.1129846572875977e-05,2.0951032638549805e-05,728.5,643.0
1650161649,0.0,0.001033408,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1844.0,1476.0
1650161650,0.0,0.001033408,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1844.0,1476.0
1650161651,0.0,0.0009482735,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1459.0,1286.0
1650161652,0.0,0.001789403,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2920.0,2572.0
1650161653,0.0,0.001271362,0.0,2.1010637283325195e-05,2.0831823348999023e-05,1722.0,2999.0
1650161654,0.0,0.001271362,0.0,2.1010637283325195e-05,2.0831823348999023e-05,1722.0,2999.0
1650161655,0.0,0.000747529,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1234.5,1236.5
1650161656,0.0,0.000747529,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1234.5,1236.5
1650161657,0.0,0.000867493,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1459.0,1352.0
1650161658,0.0,0.000867493,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1459.0,1352.0
1650161659,0.005,0.0005809605,0.0,2.1129846572875977e-05,2.0951032638549805e-05,922.0,738.0
1650161660,0.0,0.001473316,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2189.0,1929.0
1650161661,0.0,0.000892438,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1460.0,1286.0
1650161662,0.0,0.000892438,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1460.0,1286.0
1650161663,0.0,0.001098635,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1823.0,1607.5
1650161664,0.0,0.001098635,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1823.0,1607.5
1650161665,0.0,0.0010004835,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1366.5,1622.0
1650161666,0.0,0.001554673,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2918.0,2968.0
1650161667,0.0,0.001554673,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2918.0,2968.0
1650161668,0.0,0.000401758,0.0,2.1129846572875977e-05,2.0951032638549805e-05,730.0,643.0
1650161669,0.0,0.001563942,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2617.0,2161.0
1650161670,0.0,0.001563942,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2617.0,2161.0
1650161671,0.0,0.0006265565,0.005,2.1129846572875977e-05,2.0951032638549805e-05,1094.0,964.5
1650161672,0.0,0.001090924,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2189.0,1929.0
1650161673,0.0,0.001070183,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1456.0,2433.0
1650161674,0.0,0.001070183,0.0,2.1129846572875977e-05,2.0951032638549805e-05,1456.0,2433.0
1650161675,0.0,0.0004970435,0.0,2.0802021026611328e-05,2.062320709228516e-05,862.0,643.0
1650161676,0.0,0.001688901,0.0,2.1129846572875977e-05,2.0951032638549805e-05,2469.0,2473.0
1650161677,0.01,0.000559533,0.0,2.1129846572875977e-05,2.0951032638549805e-05,728.0,775.0
