timestamp,cpu_usage_system,cpu_usage_total,cpu_usage_user,memory_usage,memory_working_set,rx_bytes,tx_bytes
1650161565,0.01,0.0067827125,0.005,0.0003689527511596,0.0003686845302581,9474.0,10369.5
1650161566,0.01,0.0067827125,0.005,0.0003689527511596,0.0003686845302581,9474.0,10369.5
1650161567,0.01,0.0067827125,0.005,0.0003689527511596,0.0003686845302581,9474.0,10369.5
1650161568,0.01,0.0067827125,0.005,0.0003689527511596,0.0003686845302581,9474.0,10369.5
1650161569,0.01,0.0067827125,0.005,0.000368982553482,0.0003687143325805,9474.0,10369.5
1650161570,0.01,0.012970542,0.01,0.0003690123558044,0.0003687441349029,18618.0,20743.0
1650161571,0.01,0.012970542,0.01,0.0003690123558044,0.0003687441349029,18618.0,20743.0
1650161572,0.0,0.005908343,0.0,0.0003690123558044,0.0003687441349029,9070.0,10230.0
1650161573,0.0,0.005845368,0.01,0.0003690123558044,0.0003687441349029,8971.0,10229.0
1650161574,0.02,0.013898291,0.01,0.0003690421581268,0.0003687739372253,18016.0,38042.0
1650161575,0.02,0.013898291,0.01,0.0003690421581268,0.0003687739372253,18016.0,38042.0
1650161576,0.0,0.0096835365,0.005,0.0003690719604492,0.0003688037395477,13625.5,15416.5
1650161577,0.01,0.018694288,0.01,0.0003690719604492,0.0003688037395477,27045.0,30822.0
1650161578,0.01,0.018694288,0.01,0.0003690719604492,0.0003688037395477,27045.0,30822.0
1650161579,0.005,0.0063034535,0.005,0.0003690421581268,0.0003687739372253,8992.0,10252.0
1650161580,0.01,0.026176325,0.01,0.0003690719604492,0.0003688037395477,35892.0,41065.0
1650161581,0.01,0.022584836,0.02,0.0003690719604492,0.0003688037395477,26979.0,30822.0
1650161582,0.0,0.012606269,0.01,0.0003690421581268,0.0003687739372253,17942.0,20462.0
1650161583,0.0,0.012606269,0.01,0.0003690421581268,0.0003687739372253,17942.0,20462.0
1650161584,0.005,0.010048481,0.005,0.0003691017627716,0.0003688335418701,13460.5,31191.0
1650161585,0.005,0.010048481,0.005,0.0003691017627716,0.0003688335418701,13460.5,31191.0
1650161586,0.005,0.0065191985,0.0,0.0003690719604492,0.0003688037395477,8938.0,10229.5
1650161587,0.0,0.013185213,0.02,0.0003690719604492,0.0003688037395477,17810.0,20461.0
1650161588,0.0,0.013185213,0.02,0.0003690719604492,0.0003688037395477,17810.0,20461.0
1650161589,0.0,0.012384057,0.01,0.0003700852394104,0.0003698170185089,16947.0,19414.5
1650161590,0.01,0.008752207,0.0,0.0003691017627716,0.0003688335418701,11431.0,13122.0
1650161591,0.01,0.008752207,0.0,0.0003691017627716,0.0003688335418701,11431.0,13122.0
1650161592,0.005,0.0097254335,0.005,0.0003690719604492,0.0003688037395477,13456.5,15410.5
1650161593,0.005,0.0097254335,0.005,0.0003690719604492,0.0003688037395477,13456.5,15410.5
1650161594,0.01,0.0181607045,0.01,0.0003690421581268,0.0003687739372253,22394.5,39466.0
1650161595,0.0,0.01450603,0.01,0.0003690421581268,0.0003687739372253,18074.0,20723.0
1650161596,0.0,0.01450603,0.01,0.0003690421581268,0.0003687739372253,18074.0,20723.0
1650161597,0.005,0.0068502985,0.005,0.0003690123558044,0.0003687441349029,9037.0,10397.0
1650161598,0.01,0.013461501,0.01,0.0003690123558044,0.0003687441349029,18008.0,20591.0
1650161599,0.01,0.013461501,0.01,0.0003690123558044,0.0003687441349029,18008.0,20591.0
1650161600,0.005,0.0130648795,0.01,0.0003690421581268,0.0003687739372253,17983.0,20668.0
1650161601,0.01,0.018976563,0.0,0.0003690421581268,0.0003687739372253,26781.0,30694.0
1650161602,0.01,0.018976563,0.0,0.0003690421581268,0.0003687739372253,26781.0,30694.0
1650161603,0.0,0.0070700165,0.01,0.0003690421581268,0.0003687739372253,8905.0,10228.5
1650161604,0.01,0.013728903,0.01,0.0003690421581268,0.0003687739372253,17810.0,43178.0
1650161605,0.0,0.013893118,0.02,0.0003690421581268,0.0003687739372253,18148.0,20796.0
1650161606,0.0,0.006246328,0.0,0.0003690421581268,0.0003687739372253,8971.0,10163.0
