timestamp,cpu_usage_system,cpu_usage_total,cpu_usage_user,memory_usage,memory_working_set,rx_bytes,tx_bytes
1650161565,0.0,0.0003237525,0.0,1.728534698486328e-05,1.728534698486328e-05,403.0,198.0
1650161566,0.0,0.0003237525,0.0,1.728534698486328e-05,1.728534698486328e-05,403.0,198.0
1650161567,0.0,0.0003237525,0.0,1.728534698486328e-05,1.728534698486328e-05,403.0,198.0
1650161568,0.0,0.0003237525,0.0,1.728534698486328e-05,1.728534698486328e-05,403.0,198.0
1650161569,0.0,0.0003237525,0.0,1.728534698486328e-05,1.728534698486328e-05,403.0,198.0
1650161570,0.0,0.000282129,0.0,1.728534698486328e-05,1.728534698486328e-05,538.0,220.0
1650161571,0.0,0.000282129,0.0,1.728534698486328e-05,1.728534698486328e-05,538.0,220.0
1650161572,0.0,0.0001141995,0.0,1.728534698486328e-05,1.728534698486328e-05,269.0,110.0
1650161573,0.0,0.000194986,0.0,1.728534698486328e-05,1.728534698486328e-05,268.0,110.0
1650161574,0.0,0.000606425,0.0,1.728534698486328e-05,1.728534698486328e-05,807.0,933.0
1650161575,0.0,0.000606425,0.0,1.728534698486328e-05,1.728534698486328e-05,807.0,933.0
1650161576,0.0,0.0002992765,0.0,1.728534698486328e-05,1.728534698486328e-05,538.0,220.0
1650161577,0.0,0.000221042,0.0,1.710653305053711e-05,1.710653305053711e-05,401.0,110.0
1650161578,0.0,0.000221042,0.0,1.710653305053711e-05,1.710653305053711e-05,401.0,110.0
1650161579,0.0,0.000406761,0.0,1.728534698486328e-05,1.728534698486328e-05,628.5,410.0
1650161580,0.0,0.000266619,0.0,1.728534698486328e-05,1.728534698486328e-05,538.0,220.0
1650161581,0.0,0.000266619,0.0,1.728534698486328e-05,1.728534698486328e-05,538.0,220.0
1650161582,0.0,0.0002522145,0.0,1.728534698486328e-05,1.728534698486328e-05,403.0,165.0
1650161583,0.0,0.000556611,0.0,1.728534698486328e-05,1.728534698486328e-05,807.0,1045.0
1650161584,0.0,0.000556611,0.0,1.728534698486328e-05,1.728534698486328e-05,807.0,1045.0
1650161585,0.0,0.000201536,0.0,1.728534698486328e-05,1.728534698486328e-05,403.5,165.0
1650161586,0.0,0.000141915,0.0,1.728534698486328e-05,1.728534698486328e-05,269.0,110.0
1650161587,0.0,0.000141915,0.0,1.728534698486328e-05,1.728534698486328e-05,269.0,110.0
1650161588,0.0,0.0003744205,0.0,1.710653305053711e-05,1.710653305053711e-05,468.5,198.0
1650161589,0.0,0.0003744205,0.0,1.710653305053711e-05,1.710653305053711e-05,468.5,198.0
1650161590,0.0,0.0003634555,0.0,1.728534698486328e-05,1.728534698486328e-05,608.0,389.0
1650161591,0.0,0.000523518,0.0,1.728534698486328e-05,1.728534698486328e-05,806.0,330.0
1650161592,0.0,0.000523518,0.0,1.728534698486328e-05,1.728534698486328e-05,806.0,330.0
1650161593,0.0,0.000246,0.0,1.728534698486328e-05,1.728534698486328e-05,538.0,220.0
1650161594,0.0,0.000246,0.0,1.728534698486328e-05,1.728534698486328e-05,538.0,220.0
1650161595,0.0,0.0002804645,0.0,1.728534698486328e-05,1.728534698486328e-05,403.0,520.5
1650161596,0.0,0.000293474,0.0,1.728534698486328e-05,1.728534698486328e-05,537.0,220.0
1650161597,0.0,0.000111199,0.0,1.728534698486328e-05,1.728534698486328e-05,269.0,110.0
1650161598,0.0,0.000111199,0.0,1.728534698486328e-05,1.728534698486328e-05,269.0,110.0
1650161599,0.0,0.000452273,0.0,1.728534698486328e-05,1.728534698486328e-05,674.0,323.0
1650161600,0.0,0.000452273,0.0,1.728534698486328e-05,1.728534698486328e-05,674.0,323.0
1650161601,0.0,0.0001711985,0.0,1.728534698486328e-05,1.728534698486328e-05,403.5,231.0
1650161602,0.0,0.000453367,0.0,1.728534698486328e-05,1.728534698486328e-05,806.0,330.0
1650161603,0.0,0.000453367,0.0,1.728534698486328e-05,1.728534698486328e-05,806.0,330.0
1650161604,0.0,0.0001747005,0.0,1.728534698486328e-05,1.728534698486328e-05,269.0,357.5
1650161605,0.0,0.000221319,0.0,1.728534698486328e-05,1.728534698486328e-05,268.0,110.0
1650161606,0.0,0.000334097,0.0,1.728534698486328e-05,1.728534698486328e-05,538.0,220.0
1650161607,0.0,0.000334097,0.0,1.728534698486328e-05,1.728534698486328e-05,538.0,220.0
1650161608,0.0,0.000295499,0.0,1.728534698486328e-05,1.728534698486328e-05,402.5,165.0
1650161609,0.0,0.000662443,0.0,1.71661376953125e-05,1.71661376953125e-05,1208.0,440.0
1650161610,0.0,0.000662443,0.0,1.71661376953125e-05,1.71661376953125e-05,1208.0,440.0
1650161611,0.0,0.0002453915,0.0,1.728534698486328e-05,1.728534698486328e-05,339.0,213.0
1650161612,0.0,0.0002453915,0.0,1.728534698486328e-05,1.728534698486328e-05,339.0,213.0
1650161613,0.0,0.00024724,0.005,1.728534698486328e-05,1.728534698486328e-05,538.0,286.0
1650161614,0.0,0.000543615,0.0,1.728534698486328e-05,1.728534698486328e-05,806.0,1039.0
1650161615,0.0,0.000543615,0.0,1.728534698486328e-05,1.728534698486328e-05,806.0,1039.0
1650161616,0.0,0.000335664,0.0,1.728534698486328e-05,1.728534698486328e-05,672.5,275.0
1650161617,0.0,0.000335664,0.0,1.728534698486328e-05,1.728534698486328e-05,672.5,275.0
1650161618,0.0,0.000263886,0.0,1.728534698486328e-05,1.728534698486328e-05,403.5,165.0
1650161619,0.0,0.000224244,0.0,1.728534698486328e-05,1.728534698486328e-05,269.0,110.0
1650161620,0.0,0.000426075,0.0,1.728534698486328e-05,1.728534698486328e-05,807.0,330.0
1650161621,0.0,0.000426075,0.0,1.728534698486328e-05,1.728534698486328e-05,807.0,330.0
1650161622,0.0,0.0004072765,0.0,1.728534698486328e-05,1.728534698486328e-05,539.0,301.0
1650161623,0.0,0.000400517,0.0,1.728534698486328e-05,1.728534698486328e-05,538.0,1173.0
1650161624,0.0,0.000400517,0.0,1.728534698486328e-05,1.728534698486328e-05,538.0,1173.0
1650161625,0.0,0.0003403985,0.0,1.728534698486328e-05,1.728534698486328e-05,672.5,275.0
1650161626,0.0,0.0003403985,0.0,1.728534698486328e-05,1.728534698486328e-05,672.5,275.0
1650161627,0.0,0.0001139745,0.0,1.728534698486328e-05,1.728534698486328e-05,268.5,110.0
1650161628,0.0,0.0001139745,0.0,1.728534698486328e-05,1.728534698486328e-05,268.5,110.0
1650161629,0.0,0.000240575,0.0,1.728534698486328e-05,1.728534698486328e-05,558.0,241.0
1650161630,0.0,0.000231466,0.0,1.728534698486328e-05,1.728534698486328e-05,269.0,110.0
1650161631,0.0,0.000231466,0.0,1.728534698486328e-05,1.728534698486328e-05,269.0,110.0
1650161632,0.0,0.000175659,0.0,1.710653305053711e-05,1.710653305053711e-05,335.0,110.0
1650161633,0.0,0.000568812,0.0,1.728534698486328e-05,1.728534698486328e-05,678.0,705.0
1650161634,0.0,0.000568812,0.0,1.728534698486328e-05,1.728534698486328e-05,678.0,705.0
1650161635,0.0,0.000231114,0.0,1.728534698486328e-05,1.728534698486328e-05,403.5,231.0
1650161636,0.0,0.000401535,0.0,1.728534698486328e-05,1.728534698486328e-05,807.0,330.0
1650161637,0.0,0.000494757,0.0,1.728534698486328e-05,1.728534698486328e-05,807.0,330.0
1650161638,0.0,0.00011391,0.0,1.728534698486328e-05,1.728534698486328e-05,269.0,110.0
1650161639,0.0,0.00011391,0.0,1.728534698486328e-05,1.728534698486328e-05,269.0,110.0
1650161640,0.0,0.000263341,0.0,1.728534698486328e-05,1.728534698486328e-05,537.5,220.0
1650161641,0.0,0.000263341,0.0,1.728534698486328e-05,1.728534698486328e-05,537.5,220.0
1650161642,0.0,0.0004059025,0.0,1.728534698486328e-05,1.728534698486328e-05,538.0,220.0
1650161643,0.0,0.0004059025,0.0,1.728534698486328e-05,1.728534698486328e-05,538.0,220.0
1650161644,0.0,0.000379581,0.0,1.728534698486328e-05,1.728534698486328e-05,405.0,536.5
1650161645,0.0,0.00028024,0.0,1.728534698486328e-05,1.728534698486328e-05,537.0,352.0
1650161646,0.0,0.00028024,0.0,1.728534698486328e-05,1.728534698486328e-05,537.0,352.0
1650161647,0.0,0.0001626115,0.0,1.728534698486328e-05,1.728534698486328e-05,268.5,143.0
1650161648,0.0,0.000164024,0.0,1.728534698486328e-05,1.728534698486328e-05,269.0,110.0
1650161649,0.0,0.000164024,0.0,1.728534698486328e-05,1.728534698486328e-05,269.0,110.0
1650161650,0.0,0.0003268045,0.0,1.728534698486328e-05,1.728534698486328e-05,672.5,275.0
1650161651,0.0,0.0003268045,0.0,1.728534698486328e-05,1.728534698486328e-05,672.5,275.0
1650161652,0.0,0.0003037675,0.0,1.728534698486328e-05,1.728534698486328e-05,403.5,165.0
1650161653,0.0,0.000373247,0.0,1.728534698486328e-05,1.728534698486328e-05,807.0,330.0
1650161654,0.0,0.000733659,0.0,1.728534698486328e-05,1.728534698486328e-05,1078.0,1315.0
1650161655,0.0,0.000193143,0.0,1.728534698486328e-05,1.728534698486328e-05,269.0,176.0
1650161656,0.0,0.000193143,0.0,1.728534698486328e-05,1.728534698486328e-05,269.0,176.0
1650161657,0.0,0.000298259,0.0,1.728534698486328e-05,1.728534698486328e-05,538.0,253.0
1650161658,0.0,0.00028227,0.0,1.728534698486328e-05,1.728534698486328e-05,538.0,220.0
1650161659,0.0,0.000290308,0.0,1.728534698486328e-05,1.728534698486328e-05,538.0,220.0
